#fuzzer,benchmark,driver,run,execs_done,fuzz_time
aflgo,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,6,1318212,565
aflgo,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,9,1319358,564
aflgo,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,2,1311525,565
aflgo,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,5,1317816,564
aflgo,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,7,1324990,565
aflgo,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,4,1303514,564
aflgo,openssl_17_2,asn1parse,0,13537402,600
aflgo,openssl_17_2,asn1parse,3,13412463,600
aflgo,openssl_17_2,asn1parse,1,13569445,600
aflgo,openssl_17_2,asn1parse,8,13123542,600
aflgo,openssl_17_2,asn1parse,6,12944962,600
aflgo,openssl_17_2,asn1parse,9,13234510,599
aflgo,openssl_17_2,asn1parse,2,13562921,600
aflgo,openssl_17_2,asn1parse,5,13181267,600
aflgo,openssl_17_2,asn1parse,7,13120999,600
aflgo,openssl_17_2,asn1parse,4,12811157,600
aflgo,openssl_10_5,client,0,140568,494
aflgo,openssl_10_5,client,3,130860,490
aflgo,openssl_10_5,client,1,139712,494
aflgo,openssl_10_5,client,8,139687,491
aflgo,openssl_10_5,client,6,138902,492
aflgo,openssl_10_5,client,9,140180,493
aflgo,openssl_10_5,client,2,137724,493
aflgo,openssl_10_5,client,5,132605,493
aflgo,openssl_10_5,client,7,139744,494
aflgo,openssl_10_5,client,4,141001,494
aflgo,openssl_5_1,asn1,0,195157,512
aflgo,openssl_5_1,asn1,3,204407,518
aflgo,openssl_5_1,asn1,1,198223,516
aflgo,openssl_5_1,asn1,8,203173,519
aflgo,openssl_5_1,asn1,6,194182,512
aflgo,openssl_5_1,asn1,9,198369,515
aflgo,openssl_5_1,asn1,2,196886,518
aflgo,openssl_5_1,asn1,5,193360,515
aflgo,openssl_5_1,asn1,7,201723,519
aflgo,openssl_5_1,asn1,4,199536,518
aflgo,openssl_13_2,asn1parse,0,500303,599
aflgo,openssl_13_2,asn1parse,3,594744,599
aflgo,openssl_13_2,asn1parse,1,518479,599
aflgo,openssl_13_2,asn1parse,8,527699,599
aflgo,openssl_13_2,asn1parse,6,687866,599
aflgo,openssl_13_2,asn1parse,9,501806,599
aflgo,openssl_13_2,asn1parse,2,485298,599
aflgo,openssl_13_2,asn1parse,5,508559,599
aflgo,openssl_13_2,asn1parse,7,516325,599
aflgo,openssl_13_2,asn1parse,4,488036,599
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,0,7538857,577
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,3,8838505,577
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,1,8424107,577
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,8,8852196,579
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,6,8702843,578
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,9,8607483,579
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,2,8655399,577
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,5,8826751,579
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,7,8757661,578
aflgo,libxml2_16_2,libxml2_xml_read_memory_fuzzer,4,8918573,579
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,0,5529025,516
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,3,5541678,515
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,1,5559918,515
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,8,4925487,515
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,6,5282248,517
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,9,5685061,515
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,2,5574168,516
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,5,5720398,516
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,7,5164297,516
aflgo,libtiff_6_1,tiff_read_rgba_fuzzer,4,4646137,516
aflgo,openssl_7_4,server,0,35269,408
aflgo,openssl_7_4,server,3,34660,406
aflgo,openssl_7_4,server,1,34697,403
aflgo,openssl_7_4,server,8,35467,406
aflgo,openssl_7_4,server,6,35043,404
aflgo,openssl_7_4,server,9,34984,404
aflgo,openssl_7_4,server,2,34524,405
aflgo,openssl_7_4,server,5,34779,407
aflgo,openssl_7_4,server,7,35184,408
aflgo,openssl_7_4,server,4,34850,405
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,0,5369821,522
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,3,3615785,517
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,1,5102642,522
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,8,5360291,516
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,6,2862809,514
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,9,5343479,517
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,2,4974622,517
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,5,4454836,516
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,7,5070117,517
aflgo,libtiff_7_1,tiff_read_rgba_fuzzer,4,5318993,518
aflgo,sqlite3_20_1,sqlite3_fuzz,0,24667,0
aflgo,sqlite3_20_1,sqlite3_fuzz,3,24667,0
aflgo,sqlite3_20_1,sqlite3_fuzz,1,24852,0
aflgo,sqlite3_20_1,sqlite3_fuzz,8,24778,0
aflgo,sqlite3_20_1,sqlite3_fuzz,6,24926,0
aflgo,sqlite3_20_1,sqlite3_fuzz,9,27862,0
aflgo,sqlite3_20_1,sqlite3_fuzz,2,24852,0
aflgo,sqlite3_20_1,sqlite3_fuzz,5,27640,0
