#fuzzer,benchmark,driver,run,execs_done,fuzz_time
ffd,libxml2_12_2,libxml2_xml_read_memory_fuzzer,6,170018,527
ffd,libxml2_12_2,libxml2_xml_read_memory_fuzzer,9,761105,526
ffd,libxml2_12_2,libxml2_xml_read_memory_fuzzer,2,401868,527
ffd,libxml2_12_2,libxml2_xml_read_memory_fuzzer,5,349480,527
ffd,libxml2_12_2,libxml2_xml_read_memory_fuzzer,7,330993,527
ffd,libxml2_12_2,libxml2_xml_read_memory_fuzzer,4,530969,526
ffd,libsndfile_2_1,sndfile_fuzzer,0,267358,548
ffd,libsndfile_2_1,sndfile_fuzzer,3,269424,548
ffd,libsndfile_2_1,sndfile_fuzzer,1,321469,548
ffd,libsndfile_2_1,sndfile_fuzzer,8,359250,543
ffd,libsndfile_2_1,sndfile_fuzzer,6,522231,548
ffd,libsndfile_2_1,sndfile_fuzzer,9,295499,548
ffd,libsndfile_2_1,sndfile_fuzzer,2,266029,548
ffd,libsndfile_2_1,sndfile_fuzzer,5,275040,548
ffd,libsndfile_2_1,sndfile_fuzzer,7,362248,548
ffd,libsndfile_2_1,sndfile_fuzzer,4,276447,549
ffd,php_4_1,json,0,2033608,599
ffd,php_4_1,json,3,1720722,599
ffd,php_4_1,json,1,1683374,599
ffd,php_4_1,json,8,2154564,600
ffd,php_4_1,json,6,2130132,599
ffd,php_4_1,json,9,1746497,599
ffd,php_4_1,json,2,1618175,599
ffd,php_4_1,json,5,1871399,599
ffd,php_4_1,json,7,1943277,600
ffd,php_4_1,json,4,2111726,599
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,0,1268051,524
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,3,1310184,525
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,1,1300722,524
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,8,1283949,525
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,6,1294368,526
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,9,1164851,523
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,2,1332103,525
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,5,1298960,525
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,7,1273678,525
ffd,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,4,1281729,525
ffd,openssl_19_1,asn1,0,11455,301
ffd,openssl_19_1,asn1,3,32619,300
ffd,openssl_19_1,asn1,1,20465,297
ffd,openssl_19_1,asn1,8,33806,301
ffd,openssl_19_1,asn1,6,22866,296
ffd,openssl_19_1,asn1,9,28203,301
ffd,openssl_19_1,asn1,2,11455,301
ffd,openssl_19_1,asn1,5,32845,300
ffd,openssl_19_1,asn1,7,41557,301
ffd,openssl_19_1,asn1,4,25315,301
ffd,libsndfile_15_1,sndfile_fuzzer,0,599700,549
ffd,libsndfile_15_1,sndfile_fuzzer,3,377626,547
ffd,libsndfile_15_1,sndfile_fuzzer,1,135776,548
ffd,libsndfile_15_1,sndfile_fuzzer,8,440499,546
ffd,libsndfile_15_1,sndfile_fuzzer,6,282316,547
ffd,libsndfile_15_1,sndfile_fuzzer,9,269576,547
ffd,libsndfile_15_1,sndfile_fuzzer,2,293733,547
ffd,libsndfile_15_1,sndfile_fuzzer,5,296273,547
ffd,libsndfile_15_1,sndfile_fuzzer,7,525592,547
ffd,libsndfile_15_1,sndfile_fuzzer,4,274524,547
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,0,831992,528
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,3,1448657,529
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,1,1429490,528
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,8,932353,527
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,6,1402385,526
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,9,1406767,527
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,2,959821,529
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,5,1441414,528
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,7,1402980,525
ffd,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,4,1076057,528
ffd,openssl_8_1,asn1,0,22114,306
ffd,openssl_8_1,asn1,3,12787,301
ffd,openssl_8_1,asn1,1,29365,301
ffd,openssl_8_1,asn1,8,12930,306
ffd,openssl_8_1,asn1,6,26136,301
ffd,openssl_8_1,asn1,9,34978,301
ffd,openssl_8_1,asn1,2,21801,303
ffd,openssl_8_1,asn1,5,27246,301
ffd,openssl_8_1,asn1,7,33327,300
ffd,openssl_8_1,asn1,4,15945,301
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,0,1102275,529
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,3,1043408,530
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,1,479049,529
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,8,814594,529
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,6,93481,530
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,9,359045,531
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,2,717850,530
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,5,88237,531
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,7,382069,529
ffd,libxml2_1_2,libxml2_xml_read_memory_fuzzer,4,682979,530
ffd,openssl_7_2,asn1parse,0,444419,599
ffd,openssl_7_2,asn1parse,3,613360,598
ffd,openssl_7_2,asn1parse,1,808705,599
ffd,openssl_7_2,asn1parse,8,652498,599
ffd,openssl_7_2,asn1parse,6,523240,599
ffd,openssl_7_2,asn1parse,9,439467,599
ffd,openssl_7_2,asn1parse,2,395152,599
ffd,openssl_7_2,asn1parse,5,377482,599
ffd,openssl_7_2,asn1parse,7,697432,599
ffd,openssl_7_2,asn1parse,4,542434,599
ffd,openssl_4_4,server,0,25402,455
ffd,openssl_4_4,server,3,24502,454
ffd,openssl_4_4,server,1,25404,455
ffd,openssl_4_4,server,8,24486,453
ffd,openssl_4_4,server,6,25411,453
ffd,openssl_4_4,server,9,25393,453
ffd,openssl_4_4,server,2,20146,453
ffd,openssl_4_4,server,5,23381,453
ffd,openssl_4_4,server,7,24472,454
ffd,openssl_4_4,server,4,25359,453
