libpng_4_1,24.4
libsndfile_7_1,122.9
libtiff_10_1,38.8
libtiff_7_1,39.8
libxml2_12_2,54.1
libxml2_1_2,53.2
libxml2_8_1,68.7
openssl_10_5,183.4
openssl_1_5,183.8
openssl_16_6,183.9
openssl_20_4,202.5
php_11_2,114.5
poppler_9_1,135.5
sqlite3_18_1,68.0
sqlite3_20_1,69.2
