#fuzzer,benchmark,driver,run,execs_done,fuzz_time
windranger,libsndfile_15_1,sndfile_fuzzer,2,432277,560
windranger,libsndfile_15_1,sndfile_fuzzer,5,435988,561
windranger,libsndfile_15_1,sndfile_fuzzer,7,413046,561
windranger,libsndfile_15_1,sndfile_fuzzer,4,424091,560
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,0,1539655,538
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,3,1520259,538
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,1,1514225,536
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,8,1483331,536
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,6,1477322,537
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,9,1423545,534
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,2,1537372,537
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,5,1536600,538
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,7,1505376,537
windranger,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,4,1556605,538
windranger,openssl_8_1,asn1,0,48825,434
windranger,openssl_8_1,asn1,3,50269,428
windranger,openssl_8_1,asn1,1,50426,432
windranger,openssl_8_1,asn1,8,49548,419
windranger,openssl_8_1,asn1,6,49794,426
windranger,openssl_8_1,asn1,9,52036,430
windranger,openssl_8_1,asn1,2,67819,431
windranger,openssl_8_1,asn1,5,51613,432
windranger,openssl_8_1,asn1,7,46548,428
windranger,openssl_8_1,asn1,4,50342,433
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,0,76648,552
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,3,112766,553
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,1,104515,552
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,8,76685,553
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,6,76346,554
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,9,103982,553
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,2,76205,552
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,5,76667,552
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,7,111978,552
windranger,libxml2_1_2,libxml2_xml_read_memory_fuzzer,4,76249,553
windranger,openssl_7_2,asn1parse,0,1412712,600
windranger,openssl_7_2,asn1parse,3,1097228,600
windranger,openssl_7_2,asn1parse,1,1262400,600
windranger,openssl_7_2,asn1parse,8,457823,599
windranger,openssl_7_2,asn1parse,6,1012839,599
windranger,openssl_7_2,asn1parse,9,1369777,600
windranger,openssl_7_2,asn1parse,2,1255381,600
windranger,openssl_7_2,asn1parse,5,1086754,599
