#fuzzer,benchmark,driver,run,execs_done,fuzz_time
tunefuzz,php_4_1,json,8,9052040,597
tunefuzz,php_4_1,json,6,8877405,597
tunefuzz,php_4_1,json,9,8560413,597
tunefuzz,php_4_1,json,2,8772980,597
tunefuzz,php_4_1,json,5,8712452,597
tunefuzz,php_4_1,json,7,8929407,597
tunefuzz,php_4_1,json,4,8909862,597
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,0,492612,518
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,3,1004949,518
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,1,1249049,519
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,8,955616,513
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,6,712045,514
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,9,971780,515
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,2,1128389,518
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,5,892889,515
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,7,1357865,510
tunefuzz,libxml2_8_1,libxml2_xml_reader_for_file_fuzzer,4,1126988,516
tunefuzz,openssl_19_1,asn1,0,40916,467
tunefuzz,openssl_19_1,asn1,3,34781,467
tunefuzz,openssl_19_1,asn1,1,48151,467
tunefuzz,openssl_19_1,asn1,8,44066,463
tunefuzz,openssl_19_1,asn1,6,64649,466
tunefuzz,openssl_19_1,asn1,9,52608,467
tunefuzz,openssl_19_1,asn1,2,68114,467
tunefuzz,openssl_19_1,asn1,5,35030,467
tunefuzz,openssl_19_1,asn1,7,48175,467
tunefuzz,openssl_19_1,asn1,4,32715,464
tunefuzz,libsndfile_15_1,sndfile_fuzzer,0,366076,547
tunefuzz,libsndfile_15_1,sndfile_fuzzer,3,171480,546
tunefuzz,libsndfile_15_1,sndfile_fuzzer,1,153886,546
tunefuzz,libsndfile_15_1,sndfile_fuzzer,8,239357,547
tunefuzz,libsndfile_15_1,sndfile_fuzzer,6,225639,545
tunefuzz,libsndfile_15_1,sndfile_fuzzer,9,231654,544
tunefuzz,libsndfile_15_1,sndfile_fuzzer,2,301763,545
tunefuzz,libsndfile_15_1,sndfile_fuzzer,5,224025,547
tunefuzz,libsndfile_15_1,sndfile_fuzzer,7,221903,546
tunefuzz,libsndfile_15_1,sndfile_fuzzer,4,328869,547
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,0,1050760,519
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,3,911244,519
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,1,873328,519
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,8,180972,520
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,6,978147,520
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,9,770896,526
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,2,714912,519
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,5,841670,519
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,7,361051,521
tunefuzz,libxml2_2_1,libxml2_xml_reader_for_file_fuzzer,4,1109426,519
tunefuzz,openssl_8_1,asn1,0,46767,463
tunefuzz,openssl_8_1,asn1,3,60327,461
tunefuzz,openssl_8_1,asn1,1,35228,466
tunefuzz,openssl_8_1,asn1,8,35997,466
tunefuzz,openssl_8_1,asn1,6,72146,466
tunefuzz,openssl_8_1,asn1,9,59924,466
tunefuzz,openssl_8_1,asn1,2,50479,466
tunefuzz,openssl_8_1,asn1,5,60044,466
tunefuzz,openssl_8_1,asn1,7,37376,466
tunefuzz,openssl_8_1,asn1,4,35626,466
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,0,1723543,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,3,2638180,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,1,1847251,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,8,1985871,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,6,2045654,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,9,906119,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,2,2249194,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,5,2396957,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,7,616225,542
tunefuzz,libxml2_1_2,libxml2_xml_read_memory_fuzzer,4,1453505,543
tunefuzz,openssl_7_2,asn1parse,0,9062656,598
tunefuzz,openssl_7_2,asn1parse,3,9130865,598
tunefuzz,openssl_7_2,asn1parse,1,9230499,598
tunefuzz,openssl_7_2,asn1parse,8,9115860,598
tunefuzz,openssl_7_2,asn1parse,6,9304540,598
tunefuzz,openssl_7_2,asn1parse,9,9274999,598
tunefuzz,openssl_7_2,asn1parse,2,9289516,598
tunefuzz,openssl_7_2,asn1parse,5,9134944,598
tunefuzz,openssl_7_2,asn1parse,7,9236888,598
tunefuzz,openssl_7_2,asn1parse,4,9387801,598
tunefuzz,openssl_4_4,server,0,35946,445
tunefuzz,openssl_4_4,server,3,47896,443
tunefuzz,openssl_4_4,server,1,33110,441
tunefuzz,openssl_4_4,server,8,35541,445
tunefuzz,openssl_4_4,server,6,44771,442
tunefuzz,openssl_4_4,server,9,32343,440
tunefuzz,openssl_4_4,server,2,32178,445
tunefuzz,openssl_4_4,server,5,30859,445
tunefuzz,openssl_4_4,server,7,42938,445
tunefuzz,openssl_4_4,server,4,23082,444
tunefuzz,php_15_2,exif,0,7097708,596
tunefuzz,php_15_2,exif,3,7150141,596
tunefuzz,php_15_2,exif,1,7053170,596
tunefuzz,php_15_2,exif,8,7040292,596
tunefuzz,php_15_2,exif,6,7113092,596
tunefuzz,php_15_2,exif,9,7047162,596
tunefuzz,php_15_2,exif,2,7102559,596
tunefuzz,php_15_2,exif,5,7015884,596
tunefuzz,php_15_2,exif,7,6962372,596
tunefuzz,php_15_2,exif,4,7158090,596
tunefuzz,openssl_6_6,x509,0,4669361,586
tunefuzz,openssl_6_6,x509,3,4945776,586
tunefuzz,openssl_6_6,x509,1,5410132,586
tunefuzz,openssl_6_6,x509,8,5197909,586
tunefuzz,openssl_6_6,x509,6,5517160,586
tunefuzz,openssl_6_6,x509,9,5752784,586
tunefuzz,openssl_6_6,x509,2,5670001,586
tunefuzz,openssl_6_6,x509,5,5563122,586
tunefuzz,openssl_6_6,x509,7,5589307,586
tunefuzz,openssl_6_6,x509,4,5870898,586
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,0,1487666,497
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,3,1557535,494
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,1,814694,497
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,8,1035700,506
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,6,1323515,506
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,9,325497,506
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,2,678374,494
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,5,1222050,506
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,7,1496147,495
tunefuzz,libtiff_10_1,tiff_read_rgba_fuzzer,4,172983,495
tunefuzz,php_6_2,exif,0,7022919,596
tunefuzz,php_6_2,exif,3,6985438,596
tunefuzz,php_6_2,exif,1,6973191,596
tunefuzz,php_6_2,exif,8,6952453,596
tunefuzz,php_6_2,exif,6,6948819,596
tunefuzz,php_6_2,exif,9,7028700,596
tunefuzz,php_6_2,exif,2,6711472,596
tunefuzz,php_6_2,exif,5,6946370,596
tunefuzz,php_6_2,exif,7,6838921,596
tunefuzz,php_6_2,exif,4,6922635,596
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,0,459774,509
