Git URL,Commit SHA
https://github.com/glennrp/libpng.git,d3cf9b6e22fca25273e87d0b11882a7f886c97fe
https://github.com/libsndfile/libsndfile.git,58c05b87162264200b1aa7790be260fd74c9deee
https://gitlab.com/libtiff/libtiff.git,685c73260e52ad8e6db9f6184615669a7bd6f752
https://gitlab.gnome.org/GNOME/libxml2.git,d67833a3c5db7999820a73e356327d47ec76bea9
https://github.com/lua/lua.git,fd0e1f530d06340f99334b07d74e5133ce073787
https://github.com/openssl/openssl.git,12d14de641c299ec080edc521f7080acc44e366f
https://github.com/php/php-src.git,62a1eb9d6823cd4bd83278a454d81003db762cdb
https://gitlab.freedesktop.org/poppler/poppler.git,24b6ef4559eb38c41e60816fb1398acb46fd6e27
